@attribute mfcc_sma[12]_percentile1.0 numeric
@attribute mfcc_sma[14]_quartile1 numeric
@attribute lspFreq_sma[7]_amean numeric
@attribute lspFreq_sma[7]_quartile1 numeric
@attribute F0finEnv_sma_percentile99.0 numeric
@attribute F0final_sma_quartile1 numeric
@attribute pcm_loudness_sma_linregerrA numeric
@attribute pcm_loudness_sma_skewness numeric
@attribute mfcc_sma[1]_iqr2-3 numeric
@attribute gender {m,f}

@data

22.59463,0.070678,9.759238,-0.170279,2.297421,154.8272,165.2547,0.108553,28.17597,-1.13707,161.8134,171.8439,181.0804,0.065789,-4.635955,-8.883882,-7.786409,174.5698,0.014867,-0.004284,0.342105,12.83303,-12.43035,0.475331,2.257383,183.3818,154.4601,220.9424,2.755228,-28.15339,-33.50803,-14.42021,2.28698,2.265578,218.5478,151.1776,0.228164,0.45475,8.81294,f
28.46763,0.169273,7.626997,1.006605,2.210844,160.1408,152.7777,0.088517,21.53734,-0.248699,151.901,163.753,169.5193,0.045455,3.793054,6.932533,-17.2451,186.0248,0.020583,-0.00004,0.430622,7.458364,-16.50791,0.395262,2.171793,200.0894,157.4301,498.4458,-0.672439,-18.22394,-37.24502,-6.237599,2.197274,2.146426,447.9007,132.0059,0.402191,1.051767,8.096403,m
32.06534,0.106941,8.225555,0.414769,2.195046,125.5054,140.5953,0.207018,22.65962,-0.273005,135.832,143.555,147.7137,0.017544,-0.192721,-2.748944,-9.175636,139.6808,0.024363,-0.009549,0.62807,7.821771,-12.04401,0.423395,2.213334,149.106,122.5334,160.5045,-2.705182,-33.39146,-39.4615,-7.371105,2.18161,2.110672,158.1822,105.8419,0.466757,0.091226,6.776924,m
15.20237,0.176967,9.796681,1.155121,2.323511,132.9661,125.4218,0.068259,11.8629,-0.712356,121.4576,128.4452,178.8422,0.054608,-8.992826,-16.20273,-11.45291,143.0063,0.025428,-0.003923,0.337884,16.06573,-14.16961,0.560221,2.359413,173.4663,112.572,225.0874,7.872627,-32.06548,-39.33576,-13.645,2.311978,2.289881,191.433,110.5974,0.397075,0.594989,5.07488,m
11.26155,0.187686,8.19628,1.010442,2.337659,115.8779,124.7306,0.019608,25.87314,-1.872845,116.4946,131.3409,136.0428,0.035948,-5.747756,-5.751495,-12.98932,115.2767,0.024755,-0.008193,0.179739,12.04036,-12.6226,0.630154,2.31976,139.8316,119.7286,177.7303,3.005032,-35.10955,-39.63334,-15.88251,2.326054,2.311535,194.2267,98.40144,0.382721,0.937742,5.087403,m
21.98269,0.105772,7.264925,-0.659027,2.321935,151.6112,160.9003,0.012308,9.251875,-1.091504,157.6579,164.0678,168.7094,0.073846,-12.59693,-17.99458,8.476311,170.0682,0.013481,-0.011645,0.356923,0.436593,-0.947769,0.455296,2.31074,171.5493,173.543,240.2255,-6.420091,-36.93818,-27.17536,-10.1452,2.295121,2.265074,240.1303,151.1733,0.311317,0.327833,4.855698,f
23.60697,0.132124,16.00277,-0.876611,2.31178,159.1666,170.285,0.077465,5.53476,-0.913781,165.4125,176.177,181.8814,0.024648,-13.54903,-17.77412,1.458752,173.6143,0.0134,-0.011289,0.306338,7.392322,1.329682,0.474998,2.266497,181.3618,163.4814,254.5063,-2.171808,-37.68456,-23.21194,-8.38574,2.287499,2.267257,230.791,152.0282,0.309666,0.336812,8.380429,f
15.31104,4.112941,14.96565,0.813568,2.427356,0,0,0.073491,22.07679,-1.032562,0,0,0,0.03937,-2.562329,-7.412669,9.370576,0,0.016625,0,0.514436,9.482356,8.628387,0.42583,2.482911,0,0,0,3.187212,-30.1702,-5.970092,-7.136211,2.466362,2.365131,0,0,0.090573,0.562163,4.739857,f
13.91042,4.117503,10.05906,0.450324,2.502155,0,0,0.0675,20.64929,-0.965967,0,0,0,0.0425,0.173547,0.083601,4.648208,0,0.015164,0,0.4175,9.661706,3.445861,0.407182,2.47944,0,0,0,3.133744,-33.60102,-15.44877,-8.091887,2.507656,2.403024,0,0,0.077237,0.33166,5.07886,f
12.36034,0.035948,10.54639,0.766446,2.301122,227.0898,228.1864,0.06015,10.68628,-0.512397,203.9582,235.9681,267.1418,0.026316,-12.84665,-18.50933,-13.59741,243.9197,0.022587,-0.01069,0.406015,5.449044,-7.239068,0.558245,2.304968,284.7182,191.6826,352.9215,-5.172258,-39.94091,-28.19978,-15.95916,2.301615,2.264364,350.1506,184.6968,0.0948,1.085917,7.654889,f
17.15666,0.042751,13.85766,-0.39692,2.255671,215.0482,225.5062,0.047458,15.84914,-0.715161,187.6402,208.7563,258.2945,0.030508,-7.543777,-3.593204,-4.435513,210.0633,0.020087,-0.011497,0.369492,-3.581407,-5.181823,0.482446,2.256148,253.5986,209.6086,277.7496,-11.34221,-34.8737,-39.02576,-15.04204,2.243775,2.206135,275.3859,190.1183,0.170674,1.05629,4.55437,f
1.690675,0.052448,12.57301,0.727147,2.226531,179.2894,187.4263,0.16388,26.02448,-0.42135,182.5778,195.249,207.9574,0.036789,2.067582,-1.839765,-24.18914,195.6048,0.013219,-0.009184,0.411371,-1.645674,-18.11484,0.556331,2.217597,207.8098,187.2607,226.685,-7.319452,-16.36544,-44.96426,-14.3158,2.210522,2.141493,223.2062,179.748,0.093498,0.445705,4.712265,m
2.288939,0.075018,11.33154,-0.135475,2.203537,186.134,194.4547,0.111498,20.61869,-0.202201,191.3734,199.0769,213.4268,0.062718,-1.815469,-1.0655,-25.59318,203.7912,0.012893,-0.008657,0.501742,-7.432181,-18.31162,0.512942,2.219387,217.4394,188.469,237.7198,-16.37996,-21.66184,-44.06082,-16.72336,2.19452,2.12255,236.8262,182.3603,0.100986,0.168075,3.236763,m
11.02671,0.054413,11.07959,1.140264,2.218647,120.2201,122.7236,0.269841,30.35079,0.110228,116.2368,130.4777,151.6909,0.092063,3.80344,10.11623,-4.708871,133.2751,0.019078,-0.006526,0.685714,1.024394,-3.202907,0.560152,2.171503,155.2946,129.0901,174.9811,-6.842412,-32.40368,-21.79338,-0.616836,2.207565,2.131659,173.6472,96.91592,0.127167,0.512299,3.897547,m
15.31755,0.04202,12.65065,1.820261,2.189047,123.3749,135.5365,0.028269,25.00882,0.117167,132.4407,137.0892,142.3545,0.067138,7.740962,8.906896,-8.970934,136.1637,0.019612,-0.005744,0.537103,2.460162,-8.979856,0.542831,2.184441,142.3082,122.7514,157.7304,-5.192873,-16.82724,-33.39498,0.086549,2.196929,2.119883,155.8823,117.4797,0.15832,1.985074,3.476024,m
13.59938,0.055753,10.44241,0.7529,2.321333,154.8319,166.2133,0.136201,14.56249,-1.006576,157.8013,165.4377,193.4998,0.060932,-5.55124,-9.55325,5.261626,164.8377,0.022621,-0.014582,0.369176,11.76026,2.649374,0.687433,2.311761,191.3408,177.028,205.9732,4.894511,-28.8943,-15.67108,-13.10143,2.318639,2.298175,200.2136,126.9446,0.21243,1.328155,11.54469,f
18.69117,0.10744,17.58353,-0.43031,2.31728,163.9219,171.5387,0.067524,19.57287,-1.300192,163.27,172.7515,190.0855,0.21865,-9.137409,-10.09877,5.33695,173.2699,0.02214,-0.009522,0.40836,10.29844,5.066834,0.571776,2.258961,190.4677,180.0574,232.3868,3.259731,-29.64458,-13.36699,-13.23326,2.302169,2.285346,229.2175,158.7414,0.211153,0.230504,7.715364,f
15.89345,0.219584,8.615824,0.98889,2.23907,120.8177,131.1751,0.176923,24.88819,0.409624,125.1307,136.6778,146.5258,0.089744,-0.123052,3.893959,-6.965997,134.047,0.023799,-0.003943,0.617949,21.33764,-4.65473,0.541388,2.247114,149.6279,116.7853,179.8722,13.11354,-24.81533,-29.60954,2.455748,2.249925,2.195646,179.0486,101.2295,0.324193,0.374361,3.819617,m
18.15729,0.599429,5.456295,0.724037,2.257545,129.3676,140.2614,0.101083,26.72805,0.435875,127.663,140.2595,153.0186,0.043321,8.114434,4.117024,-8.361442,140.4028,0.025618,-0.006572,0.599278,19.90299,-10.54692,0.551721,2.241349,156.3875,135.3508,173.9738,11.48098,-13.94883,-32.78115,2.132917,2.256051,2.21858,172.0012,125.7348,0.769129,0.338009,4.396408,m
18.56072,0.297871,12.07513,1.379202,2.267876,128.5794,144.4796,0.181818,15.53506,-0.719719,143.1353,151.4658,154.4927,0.094276,-2.291259,-0.336058,-4.208273,153.7663,0.023255,-0.008285,0.579125,16.96509,-5.287404,0.461129,2.24455,169.1114,136.8988,194.1092,10.63413,-32.00373,-27.38989,-10.47315,2.251771,2.209244,186.847,97.34609,0.52748,0.264053,4.329117,m
21.6529,0.426944,11.4941,0.516591,2.243569,142.3971,152.1241,0.045614,20.31129,-0.562725,150.3405,162.0532,177.6387,0.077193,-0.582571,-4.820467,-9.762007,164.9769,0.019354,-0.007643,0.45614,19.18851,-5.715851,0.437347,2.199869,174.6067,182.3426,206.6282,10.37613,-32.65081,-30.47994,-12.25654,2.21786,2.144532,205.9361,105.3779,0.580378,1.214313,4.0092,m
13.70029,0.4917,14.43195,-0.027176,2.29662,243.5305,267.7937,0.015528,20.74644,-1.282596,217.0977,262.2379,288.4622,0.099379,-5.267322,-6.878828,1.446218,259.7124,0.016404,-0.013841,0.173913,3.820774,-2.052987,0.5196,2.303417,312.1957,230.9588,350.6332,-2.106602,-32.37656,-23.65498,-14.96935,2.286396,2.272074,343.7522,211.1762,0.907438,0.688332,6.986087,f
13.08222,0.464853,10.61182,-0.224236,2.278026,205.8506,227.5743,0.017964,19.63168,-0.796591,214.6919,246.1734,252.983,0.020958,-2.551896,-7.011968,-6.315176,234.1921,0.019844,-0.017159,0.371258,2.884618,-4.434124,0.433491,2.264163,263.133,247.7172,292.277,-2.27654,-25.02758,-24.3367,-20.66737,2.264752,2.231834,288.3675,174.9506,0.523306,1.318914,3.814959,f
18.11818,0.340149,9.902809,0.999079,2.2838,165.7548,188.6361,0.191336,20.99218,-0.308145,188.6973,196.8121,202.0137,0.036101,-2.030868,-12.02122,-7.200047,193.8953,0.017025,-0.010224,0.400722,5.65559,-0.154151,0.499162,2.277065,205.2999,187.375,211.8359,-2.358589,-28.53547,-23.87801,-8.647209,2.282242,2.251154,211.3663,134.7406,0.496225,0.870659,11.04311,f
15.58882,0.387362,12.79275,1.609032,2.300325,160.3561,188.1586,0.078431,18.73319,-1.10548,185.4698,192.8538,198.4416,0.058824,-3.230737,-4.642668,-5.43341,185.1408,0.014524,-0.006894,0.398693,6.231662,1.780899,0.460768,2.25923,199.8137,175.9932,218.659,-0.496993,-36.2905,-21.63006,-8.638327,2.288898,2.265171,217.2318,131.3546,0.709858,0.544072,4.361078,f
20.90195,0.139802,7.995253,1.185991,2.31376,139.1631,142.3035,0.07483,7.461084,-0.736525,132.5458,169.7032,179.0117,0.020408,-10.29774,-19.55448,2.194318,163.447,0.024227,-0.057873,0.244898,11.25514,4.091752,0.584648,2.303641,192.4124,160.0721,213.6901,6.879478,-35.20629,-10.96838,-6.563905,2.307844,2.281089,202.8459,117.5701,0.251646,0.881175,10.39721,f
17.65786,0.154081,6.962203,-0.174056,2.300189,141.8684,144.1918,0.080139,13.72616,-0.813357,137.7478,144.2585,163.446,0.069686,-11.61308,-10.60021,3.053968,153.3033,0.020426,-0.009648,0.456446,15.33992,3.818994,0.503432,2.281007,167.2593,145.8917,219.2082,8.040036,-38.19748,-19.64934,-8.996893,2.282997,2.248394,216.0445,135.7003,0.227008,0.876292,7.070811,f
21.33273,0.148438,9.81008,0.982969,2.27767,108.2586,116.7626,0.090909,30.31255,-0.637332,116.4658,120.8652,121.948,0.039394,-4.891935,-1.774509,-3.253426,122.9456,0.025879,-0.007237,0.518182,10.80842,-3.163722,0.525751,2.289972,125.2059,99.83618,161.7525,0.716987,-27.35283,-25.11292,-12.06867,2.269479,2.241395,155.5218,87.80681,0.290737,0.299749,6.294008,m
17.0511,0.15917,7.708926,1.233217,2.295868,119.5717,123.3663,0.229091,25.77543,-0.518198,118.7515,128.9546,140.7294,0.087273,-2.077798,-4.801576,-10.2653,121.8387,0.023329,-0.008576,0.52,11.80754,-8.154508,0.575956,2.294416,139.0486,115.5504,150.4944,4.209632,-24.04927,-36.23122,-14.89915,2.289506,2.258928,147.7384,110.4877,0.489589,0.432607,8.984563,m
12.81272,0.163322,8.9806,0.371823,2.358799,151.8372,154.8918,0.051724,20.45931,-3.152322,149.7599,165.2253,179.477,0.051724,-5.885364,-10.45997,-2.148249,172.2475,0.021289,-0.016729,0.310345,10.56516,-1.115447,0.548441,2.345607,199.2474,157.1332,226.1028,1.261307,-33.52919,-21.38095,-17.11707,2.343507,2.328516,221.6893,129.2408,0.381703,0.916506,6.448479,f
8.755615,0.121729,10.63276,-0.186144,2.354203,172.0411,170.5942,0.03096,17.78403,-2.430155,162.1345,182.6926,205.5847,0.034056,-8.357245,-13.64479,-10.90287,187.2525,0.019389,-0.005888,0.26935,8.692213,-2.904293,0.502034,2.334022,209.3179,195.8362,281.6664,0.996748,-47.36689,-36.23818,-14.13768,2.34744,2.337316,273.2629,151.6699,0.307265,0.342583,6.933957,f
14.21228,0.166566,9.340375,0.836743,2.296919,113.886,122.2168,0.039841,28.55398,-0.698168,125.0518,133.5961,139.1911,0.167331,4.187377,2.760426,-8.172776,134.1579,0.023839,-0.015574,0.446215,3.078463,-0.720881,0.507973,2.296514,146.5156,121.0702,168.0774,-4.727956,-20.65398,-33.03024,-6.826405,2.284083,2.247548,162.7307,92.97956,0.482325,0.176147,4.571224,m
14.41973,0.149475,11.91287,0.665539,2.257831,112.137,122.0181,0.101351,28.17044,-0.65454,120.2201,133.9714,134.9013,0.037162,1.587164,-1.6773,-4.95446,128.7601,0.020001,-0.009913,0.469595,-0.855804,-0.872357,0.447232,2.237616,139.1694,131.8753,159.3292,-10.03995,-18.83331,-28.32027,-2.502248,2.245453,2.202701,161.4037,96.90112,0.504125,0.093048,6.202491,m
36.16024,0.012699,14.965,-0.160086,2.307442,195.3217,206.184,0.086093,14.05129,-1.060611,206.9874,215.8322,225.1313,0.109272,-24.22997,-34.56116,-2.917052,222.1079,0.027281,-0.013218,0.268212,12.01477,-3.085401,0.516195,2.29064,231.6326,208.8446,366.0885,1.031849,-50.02249,-31.19077,-16.93971,2.289747,2.252599,386.8005,170.1482,0.122757,0.594059,9.674767,f
29.7292,0.041162,10.5304,-1.767096,2.333991,192.0729,193.8117,0.040268,-9.314724,-2.622087,189.7139,215.0805,227.8444,0.14094,-31.63276,-34.49467,2.9124,215.9864,0.022656,-0.016158,0.211409,14.37746,4.381321,0.494971,2.34151,233.8187,255.9828,328.0544,3.550578,-64.78964,-23.0475,-20.41034,2.32713,2.308536,323.8284,169.0089,0.095621,0.772192,10.22446,f
34.18797,0.059017,11.4101,1.13511,2.149945,169.478,146.4528,0.057239,26.54898,0.099475,128.8366,158.7238,181.1324,0.077441,-11.1238,-14.79028,-12.35151,183.7449,0.0258,0.000221,0.30303,17.85033,-7.867939,0.531821,2.226752,191.3563,149.3275,609.1354,10.44735,-41.8627,-32.18133,-9.739899,2.16477,2.088568,552.0029,124.4684,0.233707,0.890063,5.958541,m
38.17065,0.00928,8.32804,0.860073,2.212193,123.995,123.1162,0.103093,4.549942,-0.526691,115.3,132.4836,136.9958,0.024055,-19.1811,-18.78951,-12.04599,143.9816,0.025587,-0.009593,0.467354,10.13352,-14.56795,0.486567,2.238882,159.8326,103.1614,260.2275,0.639901,-49.63137,-38.45393,-11.6419,2.193625,2.092908,254.805,102.4434,0.154632,0.119632,6.190542,m
35.94212,0.048833,15.4817,0.539151,2.164776,131.8528,134.316,0.179402,27.18063,0.249798,133.7275,144.9721,151.6372,0.049834,-3.157619,-3.25502,-7.064273,151.3652,0.033525,-0.004153,0.671096,22.86393,-7.614026,0.526869,2.065294,169.2082,136.2484,201.447,16.23871,-48.39213,-34.73414,0.421473,2.16215,2.023991,203.8447,125.5044,0.115823,0.538154,6.256838,m
41.53296,0.061235,14.72888,0.399338,2.19699,143.9906,157.4126,0.078498,23.6658,0.177363,144.0272,166.7321,172.1844,0.017065,-9.289557,-12.28918,-5.003725,158.8461,0.040573,-0.007857,0.535836,20.26094,-1.557057,0.615665,2.120116,172.187,167.5939,200.4019,10.95465,-42.11155,-24.19694,2.618335,2.188133,2.069989,197.6311,119.2891,0.178892,0.822935,5.865883,m
19.92596,0.437567,10.1898,0.855659,2.295283,199.1103,212.6692,0.058309,18.7269,-0.913489,217.1669,231.9283,235.4289,0.055394,-7.482424,-12.47609,-4.169958,233.2427,0.017607,-0.008786,0.379009,7.184273,-2.095075,0.480016,2.285762,250.2097,222.6682,273.0949,0.691494,-34.03516,-20.71637,-16.75188,2.285842,2.257205,269.4504,180.8172,0.573411,0.361308,5.399,f
14.18545,0.57078,13.16184,0.324067,2.315561,206.6533,234.5065,0.113793,21.99566,-0.815208,200.3086,222.7746,254.4814,0.086207,-4.040871,-12.49733,-9.761085,217.9272,0.020944,-0.019092,0.437931,9.869795,-3.590493,0.47433,2.282115,248.6474,234.5859,303.355,1.587746,-41.20558,-30.44551,-16.09448,2.300745,2.271069,298.6239,162.058,0.563163,0.573662,4.22553,f
38.57814,0.049999,19.9775,1.474276,2.297555,193.8383,204.5957,0.045775,13.82165,-0.676218,195.8921,220.8148,233.3239,0.169014,-25.91377,-37.20254,-1.750733,213.0158,0.02263,-0.008931,0.408451,15.24241,7.488054,0.450796,2.244088,233.2881,231.0172,249.2457,7.765587,-53.0263,-27.75969,-12.90656,2.276784,2.22484,291.9214,174.0986,0.675299,0.522356,6.037495,f
40.30917,0.112656,12.44257,-0.364133,2.286195,207.109,216.9819,0.033113,-2.005814,-0.629734,200.402,219.1443,238.0531,0.023179,-25.63025,-28.15765,1.683718,219.9022,0.014937,-0.00952,0.245033,12.65186,5.365441,0.402084,2.236851,238.2531,236.7803,272.2428,3.300463,-60.85027,-24.10884,-17.89535,2.273989,2.229276,268.7913,192.7946,0.535916,0.289349,3.265625,f
35.88992,0.095812,9.874706,0.414848,2.248057,82.97585,93.94312,0.037801,23.33365,-0.972624,93.90122,97.95035,102.4471,0.082474,0.46102,-1.623586,-1.432152,98.34512,0.027685,-0.005225,0.199313,7.067864,-4.065632,0.568413,2.25876,102.2945,90.49256,117.7937,0.459962,-26.61992,-31.42316,12.67071,2.249686,2.210266,115.5682,64.47071,0.316515,0.489903,5.429657,m
38.77013,0.042875,10.37188,0.647347,2.212674,81.6037,87.23709,0.072917,30.31407,-0.312823,87.63788,93.1723,102.5872,0.045139,6.551222,15.62488,3.803362,95.79855,0.03138,-0.008224,0.583333,11.8053,-4.715652,0.529014,2.187035,106.323,84.10368,117.839,3.037565,-17.72045,-41.22619,5.36199,2.211873,2.159735,115.5472,61.70566,0.34569,0.82189,6.695345,m
31.32051,0.06932,11.74722,-0.093067,2.277674,173.8677,178.4659,0.050847,30.77993,-1.794015,161.0443,183.6923,205.4412,0.115254,-5.225624,-19.92761,-6.454091,183.6918,0.019094,-0.004367,0.328814,-6.175611,-6.022914,0.508428,2.303695,203.3606,192.9175,241.3154,-13.04792,-44.69436,-29.59092,-22.37808,2.266974,2.237513,236.8434,154.7011,0.419823,1.414528,5.859975,f
23.85624,0.082621,8.296015,0.440844,2.197243,151.6784,165.3512,0.152985,44.86682,0.744959,154.8216,163.9627,180.2323,0.283582,16.27687,-2.304963,-9.04259,165.7576,0.014485,-0.01348,0.548508,-12.7538,-9.904566,0.502997,2.205431,175.0601,143.2807,201.8294,-23.24745,-22.40423,-30.6553,-18.11282,2.212253,2.172004,197.7984,141.4967,0.334918,0.323947,7.146595,f
37.56082,0.069459,12.0521,1.530983,2.118937,90.87914,93.9885,0.098039,24.46759,0.828534,90.76586,94.10447,115.3056,0.14902,-0.94776,-2.775091,7.144097,103.8027,0.034801,-0.006782,0.560784,7.233736,7.508885,0.543959,2.132783,119.1358,83.36945,133.9278,-0.642722,-34.39545,-15.8364,4.537848,2.112633,1.945309,158.7854,79.10474,0.382256,0.754489,6.961397,m
37.81594,0.091007,9.69819,1.81963,2.273182,85.07878,91.08517,0.139373,18.87024,-0.456729,88.48669,92.17795,99.05426,0.111498,-6.415202,-9.899619,-4.3433,92.26672,0.043307,-0.008123,0.45993,21.30979,0.028067,0.515727,2.237955,98.42265,94.30536,122.8637,6.800972,-34.75446,-37.75597,0.538836,2.228988,2.168513,121.1302,73.51431,0.281087,0.263299,10.41352,m
17.60353,0.066337,7.380198,-0.281796,2.236103,107.3708,113.8032,0.028481,42.943,-0.039127,110.9817,117.1502,123.8286,0.113924,12.12579,9.341749,1.302432,116.5001,0.012478,-0.005644,0.43038,16.92824,-2.347588,0.594643,2.272416,121.6206,99.74013,139.3346,2.694061,-13.18363,-25.49158,0.51717,2.233394,2.190626,137.9954,106.2886,0.106838,0.237579,3.752212,m
11.45983,0.089647,9.157372,0.357307,2.206019,117.0513,120.3453,0.248344,53.20156,0.245523,110.3251,122.331,129.3656,0.086093,13.73417,19.18195,-2.306036,124.191,0.011038,-0.008799,0.718543,10.21691,-0.319085,0.643872,2.226853,132.5087,127.7275,185.5074,-0.870513,-11.56394,-30.46687,-2.505048,2.200383,2.137342,178.9209,108.6829,0.124845,0.500893,3.536727,m
7.94652,0.054468,11.28449,-0.08509,2.348588,215.4494,225.3361,0.01845,15.11307,-1.756851,217.133,239.7785,253.2596,0.04059,-20.03895,-26.96544,-1.324847,238.6815,0.020182,-0.016982,0.236162,11.29421,-0.416425,0.566205,2.333537,261.0755,237.4483,333.1942,-0.811803,-44.7772,-28.95321,-21.88551,2.338578,2.320885,326.2865,192.028,0.188098,0.603296,7.446536,f
3.082784,0.031666,11.89689,0.132233,2.363534,220.1537,227.7873,0.0625,6.52424,-1.201235,216.2596,229.5822,265.6814,0.039474,-19.78782,-19.57192,-2.669215,241.0788,0.021002,-0.008363,0.3125,8.933869,-6.629703,0.640515,2.339614,262.923,209.2604,315.9998,-0.659762,-45.24277,-33.90742,-23.98962,2.355159,2.337131,358.6832,207.7631,0.194852,0.712485,6.687256,f
8.381792,0.374246,7.12359,0.196546,2.292158,114.5228,121.9173,0.139319,18.26375,-0.246714,136.8078,139.1039,143.4465,0.052632,2.339858,0.419925,-9.67212,145.2785,0.013544,-0.006139,0.5387,16.00277,-6.373735,0.50153,2.283562,160.5381,104.2736,177.6806,8.191316,-13.93274,-30.6863,-3.276492,2.280861,2.256118,176.3956,84.70882,0.573433,0.766848,4.28491,m
10.14534,0.358488,7.292236,0.284438,2.280197,103.7865,111.7332,0.092199,23.87268,0.063944,113.3868,125.0108,135.4939,0.067376,2.796157,-1.621956,-15.42258,125.4371,0.014739,-0.006429,0.496454,10.18414,-12.93564,0.514278,2.293839,138.4674,136.8036,158.0703,2.092724,-20.00185,-37.2542,0.746248,2.260212,2.205656,155.558,78.34102,0.423696,0.444121,4.120781,m
9.488746,0.321366,12.53395,-0.504282,2.315724,200.3031,211.8902,0.081794,12.22252,-0.647223,188.8721,214.4914,242.9272,0.068602,-6.059514,-7.950679,5.151689,217.5945,0.010403,-0.00657,0.390501,-5.634695,2.320349,0.501947,2.326759,262.6264,214.2969,291.8406,-15.71028,-26.80111,-24.52286,-14.36996,2.31286,2.292947,288.036,186.6216,0.524601,0.552925,6.3034,f
10.03089,0.388277,15.64684,-0.10915,2.327148,164.5337,182.4097,0.0681,11.19412,-0.543879,173.8946,209.9894,213.7868,0.0681,-6.675357,-7.729621,-1.273538,196.8598,0.009208,-0.013452,0.469534,0.16008,4.302838,0.484003,2.326286,221.4999,213.9085,242.4664,-10.92566,-28.43036,-17.45505,-16.16901,2.322001,2.301448,238.6538,124.7911,0.492732,0.722518,5.07276,f
7.933053,0.500616,9.695457,0.801441,2.247814,124.5314,133.2902,0.098958,26.83464,-0.287872,127.1555,136.9667,147.4352,0.119792,3.857499,5.901319,-6.092137,138.1257,0.023084,-0.003229,0.479167,13.51357,-4.240304,0.587073,2.248666,147.4048,115.0823,188.153,5.917851,-19.43448,-26.41393,-6.619492,2.242561,2.191286,183.4852,111.6164,0.91197,0.587109,6.281829,m
6.903508,0.528814,7.910992,0.088264,2.195464,142.1354,138.641,0.073579,31.68149,-0.620533,137.5177,151.1319,169.0943,0.076923,0.517063,6.19552,-18.20006,157.1125,0.018828,-0.00451,0.38796,8.617351,-18.86877,0.542315,2.202891,171.0938,133.9156,429.7727,1.912011,-22.01577,-44.88567,-10.23876,2.195745,2.160224,319.8571,115.1257,0.723008,0.73574,4.19972,m
15.83891,0.133926,8.892124,0.20089,2.313106,180.0148,185.3685,0.077703,15.24746,-0.998595,143.9809,185.1854,215.1495,0.087838,-13.3847,-12.94861,-0.856556,180.7862,0.014403,-0.015332,0.452703,1.156502,1.373854,0.544811,2.302432,208.2958,195.9075,298.4401,-4.499084,-47.13734,-16.55313,-19.14276,2.294784,2.272111,296.4824,141.4907,0.549152,0.918932,6.986591,f
17.09492,0.146815,10.53007,0.042437,2.315076,187.4544,192.358,0.122302,9.809668,-0.839838,185.4354,203.2376,215.5152,0.129496,-13.89575,-19.50141,-9.878351,201.1497,0.011177,-0.020217,0.305755,6.220761,-6.632416,0.504996,2.312249,223.3548,230.1616,281.8528,-2.723802,-40.47352,-24.06075,-23.00547,2.310333,2.282497,277.6703,157.3008,0.452248,0.442089,9.574878,f
23.06066,0.084823,11.80649,0.500587,2.265108,109.8883,113.3975,0.112903,37.64577,-0.886307,111.1857,114.4408,120.2395,0.167742,-1.329764,-0.398001,-21.17453,114.86,0.024558,-0.004539,0.509677,16.71984,-13.62876,0.57649,2.258236,120.7951,98.24946,152.7852,9.140935,-35.21191,-45.44117,-11.96568,2.257023,2.232286,148.4928,109.4091,0.25774,0.307224,5.470242,m
30.26704,0.05609,10.62758,0.683556,2.163815,95.32119,102.1371,0.105263,35.49353,-0.852423,96.09436,100.9096,106.1709,0.279605,10.17882,7.427775,-10.59121,99.57433,0.03263,-0.004251,0.486842,5.96415,-9.419508,0.465544,2.188682,105.8257,78.01425,137.8485,-1.274483,-13.56942,-39.24782,-2.371465,2.171781,2.093372,133.8192,96.74512,0.20551,0.662926,5.998087,m
